,DISTRICT,YEAR,ACT,per_stud_tax_rev,per_stud_state_rev,per_stud_fed_rev,per_stud_other_rev
456,20908,2011,21.5,4240.0,3743.0,704.0,365.0
457,20908,2012,22.1,4127.0,3561.0,491.0,339.0
458,20908,2013,21.4,4109.0,4456.0,431.0,318.0
459,20908,2014,21.4,4085.0,4382.0,477.0,331.0
460,20908,2015,22.5,4196.0,4406.0,448.0,309.0
461,20908,2016,22.8,4234.0,4725.0,486.0,323.0
462,21901,2003,22.7,6851.0,849.0,571.0,395.0
463,21901,2004,22.3,6950.0,809.0,594.0,423.0
464,21901,2005,23.5,6960.0,915.0,574.0,474.0
465,21901,2006,22.5,6691.0,869.0,666.0,687.0
466,21901,2007,21.8,6358.0,1496.0,587.0,671.0
467,21901,2008,22.5,6078.0,2278.0,619.0,866.0
468,21901,2009,22.6,5994.0,2341.0,626.0,536.0
469,21901,2010,23.4,7315.0,2054.0,805.0,399.0
470,21901,2011,23.9,7315.0,2054.0,805.0,399.0
471,21901,2012,24.4,7341.0,1506.0,891.0,412.0
472,21901,2013,23.3,7480.0,1138.0,700.0,371.0
473,21901,2014,23.9,7636.0,1150.0,646.0,413.0
474,21901,2015,23.5,8020.0,1276.0,695.0,447.0
475,21901,2016,23.7,8187.0,1338.0,722.0,548.0
476,21902,2003,19.5,3199.0,3608.0,565.0,297.0
477,21902,2004,19.5,3325.0,3489.0,685.0,291.0
478,21902,2005,19.5,3574.0,3275.0,786.0,413.0
479,21902,2006,19.4,3972.0,3052.0,902.0,546.0
480,21902,2007,18.7,4038.0,3349.0,834.0,619.0
481,21902,2008,18.4,3507.0,4318.0,847.0,500.0
482,21902,2009,18.8,3705.0,4267.0,870.0,341.0
483,21902,2010,19.5,3874.0,3736.0,1195.0,290.0
484,21902,2011,19.6,3874.0,3736.0,1195.0,290.0
485,21902,2012,19.1,4181.0,3507.0,1130.0,221.0
486,21902,2013,19.6,4422.0,3549.0,1040.0,243.0
487,21902,2014,20.9,4606.0,3819.0,802.0,222.0
488,21902,2015,20.2,5115.0,4042.0,675.0,224.0
489,21902,2016,20.6,5463.0,3857.0,741.0,269.0
490,25902,2003,20.3,3217.0,3190.0,942.0,326.0
491,25902,2004,19.7,3464.0,3161.0,1122.0,186.0
492,25902,2005,19.9,3544.0,3034.0,1094.0,311.0
493,25902,2006,20.0,4174.0,3081.0,1347.0,552.0
494,25902,2007,20.4,4337.0,3510.0,1208.0,478.0
495,25902,2008,20.7,3615.0,4342.0,1214.0,294.0
496,25902,2009,20.2,3856.0,4140.0,1348.0,204.0
497,25902,2010,19.3,4004.0,4033.0,1631.0,200.0
498,25902,2011,20.7,4004.0,4033.0,1631.0,200.0
499,25902,2012,20.6,4048.0,3829.0,1537.0,235.0
500,25902,2013,20.9,4252.0,3600.0,1225.0,150.0
501,25902,2014,22.4,4393.0,3904.0,1238.0,251.0
502,25902,2015,20.8,4485.0,4003.0,1478.0,165.0
503,25902,2016,20.0,4187.0,4098.0,1470.0,185.0
504,27903,2003,20.4,4355.0,2883.0,585.0,292.0
505,27903,2004,20.6,5000.0,2368.0,646.0,402.0
506,27903,2005,20.1,5650.0,2153.0,824.0,388.0
507,27903,2006,19.8,5843.0,2080.0,671.0,407.0
508,27903,2007,20.8,5978.0,2461.0,658.0,459.0
509,27903,2008,21.1,5270.0,3470.0,659.0,518.0
510,27903,2009,20.7,5734.0,2956.0,749.0,346.0
511,27903,2010,21.7,6447.0,2751.0,1090.0,326.0
512,27903,2011,21.4,6447.0,2751.0,1090.0,326.0
513,27903,2012,20.8,6752.0,2005.0,854.0,306.0
514,27903,2013,19.6,6968.0,1735.0,928.0,296.0
515,27903,2014,20.7,7165.0,2199.0,934.0,532.0
516,27903,2015,19.9,7488.0,2119.0,1219.0,297.0
517,27903,2016,19.8,7981.0,2233.0,1287.0,557.0
518,27904,2003,21.0,6226.0,1368.0,735.0,498.0
519,27904,2004,20.1,6828.0,1248.0,722.0,378.0
520,27904,2005,20.3,6594.0,954.0,790.0,372.0
521,27904,2006,21.9,6627.0,852.0,926.0,425.0
522,27904,2007,19.6,6514.0,1899.0,764.0,626.0
523,27904,2008,20.5,6579.0,2685.0,798.0,697.0
524,27904,2009,20.9,7205.0,2713.0,821.0,492.0
525,27904,2010,21.0,8224.0,1998.0,972.0,360.0
526,27904,2011,21.0,8224.0,1998.0,972.0,360.0
527,27904,2012,22.3,7942.0,1822.0,1579.0,356.0
528,27904,2013,21.1,8259.0,1278.0,1365.0,329.0
529,27904,2014,20.6,8854.0,1247.0,1861.0,1062.0
530,27904,2015,21.2,8676.0,1138.0,1485.0,672.0
531,27904,2016,21.5,9289.0,941.0,1520.0,335.0
532,28902,2003,19.6,2011.0,4686.0,1023.0,879.0
533,28902,2004,19.9,2190.0,4118.0,1064.0,785.0
534,28902,2005,19.6,2459.0,4246.0,982.0,681.0
535,28902,2006,19.1,2611.0,4173.0,1036.0,817.0
536,28902,2007,18.8,2672.0,4606.0,1018.0,664.0
537,28902,2008,19.0,2173.0,5590.0,1061.0,651.0
538,28902,2009,18.8,2233.0,5984.0,1075.0,414.0
539,28902,2010,19.0,2314.0,5650.0,1340.0,334.0
540,28902,2011,19.9,2314.0,5650.0,1340.0,334.0
541,28902,2012,18.8,2479.0,5097.0,1339.0,324.0
542,28902,2013,18.4,2406.0,5111.0,1128.0,329.0
543,28902,2014,19.8,2433.0,5563.0,1126.0,362.0
544,28902,2015,19.2,2833.0,5775.0,1107.0,388.0
545,28902,2016,19.3,2666.0,6102.0,1092.0,486.0
546,29901,2003,19.9,5088.0,912.0,765.0,341.0
547,29901,2004,19.3,5463.0,846.0,773.0,358.0
548,29901,2005,19.3,5571.0,921.0,771.0,499.0
549,29901,2006,20.0,5479.0,880.0,795.0,664.0
550,29901,2007,20.8,5656.0,1511.0,777.0,786.0
551,29901,2008,20.4,5963.0,2414.0,795.0,786.0
552,29901,2009,19.4,5780.0,2479.0,800.0,458.0
553,29901,2010,20.3,5946.0,2586.0,1085.0,471.0
554,29901,2011,19.4,5946.0,2586.0,1085.0,471.0
555,29901,2012,17.3,7003.0,1236.0,944.0,550.0
556,29901,2013,21.0,7416.0,837.0,894.0,493.0
557,29901,2014,22.3,7202.0,907.0,837.0,538.0
558,29901,2015,20.5,8963.0,842.0,805.0,449.0
559,29901,2016,22.0,8658.0,986.0,831.0,622.0
560,31901,2003,17.9,1024.0,5825.0,1284.0,121.0
561,31901,2004,18.5,1079.0,5909.0,1475.0,108.0
562,31901,2005,17.5,1155.0,5191.0,1518.0,150.0
563,31901,2006,18.1,1235.0,5639.0,1625.0,248.0
564,31901,2007,17.9,1269.0,6300.0,1640.0,414.0
565,31901,2008,18.3,1079.0,6537.0,1630.0,417.0
566,31901,2009,17.8,1100.0,6700.0,1698.0,241.0
567,31901,2010,18.2,1078.0,6847.0,2128.0,84.0
568,31901,2011,18.5,1078.0,6847.0,2128.0,84.0
569,31901,2012,18.5,1121.0,6624.0,2176.0,101.0
570,31901,2013,18.5,1155.0,6618.0,2268.0,123.0
571,31901,2014,18.0,1231.0,7051.0,2041.0,75.0
572,31901,2015,18.2,1310.0,7272.0,2040.0,176.0
573,31901,2016,18.0,1295.0,7743.0,2155.0,363.0
574,31903,2003,18.6,1908.0,4596.0,1000.0,399.0
575,31903,2004,18.4,1987.0,4380.0,1089.0,263.0
576,31903,2005,19.4,2086.0,4204.0,1187.0,249.0
577,31903,2006,19.0,2199.0,4161.0,1189.0,321.0
578,31903,2007,18.9,2201.0,4701.0,1208.0,318.0
579,31903,2008,18.4,1866.0,5252.0,1238.0,278.0
580,31903,2009,18.7,1914.0,5395.0,1423.0,199.0
581,31903,2010,18.2,2072.0,5778.0,1720.0,192.0
582,31903,2011,18.6,2072.0,5778.0,1720.0,192.0
583,31903,2012,18.4,2046.0,5470.0,1695.0,225.0
584,31903,2013,18.2,2208.0,5730.0,1574.0,161.0
585,31903,2014,18.1,2184.0,6116.0,1587.0,191.0
586,31903,2015,18.7,2203.0,6302.0,1643.0,113.0
587,31903,2016,18.4,2336.0,7113.0,1757.0,118.0
588,31905,2003,18.7,912.0,6332.0,1026.0,222.0
589,31905,2004,18.7,1020.0,6157.0,1165.0,205.0
590,31905,2005,18.3,1116.0,6030.0,1197.0,194.0
591,31905,2006,18.4,1258.0,6067.0,1241.0,388.0
592,31905,2007,18.3,1288.0,6749.0,1202.0,341.0
593,31905,2008,18.6,1237.0,7115.0,1280.0,244.0
594,31905,2009,18.1,1304.0,7598.0,1502.0,254.0
595,31905,2010,17.8,1307.0,7384.0,1493.0,153.0
596,31905,2011,18.1,1307.0,7384.0,1493.0,153.0
597,31905,2012,17.6,1279.0,6625.0,1665.0,165.0
598,31905,2013,17.8,1269.0,6874.0,1680.0,199.0
599,31905,2014,17.2,1338.0,7873.0,1622.0,207.0
600,31905,2015,18.1,1359.0,7638.0,1587.0,228.0
601,31905,2016,17.7,1351.0,8515.0,1556.0,197.0
602,31906,2003,19.6,1207.0,5477.0,1213.0,256.0
603,31906,2004,19.1,1288.0,5778.0,1372.0,233.0
604,31906,2005,17.7,1364.0,5607.0,1536.0,186.0
605,31906,2006,18.3,1472.0,5542.0,1617.0,293.0
606,31906,2007,18.1,1562.0,5742.0,1515.0,514.0
607,31906,2008,18.1,1451.0,6424.0,1480.0,355.0
608,31906,2009,19.2,1512.0,6366.0,1776.0,185.0
609,31906,2010,20.8,1553.0,6631.0,1926.0,140.0
610,31906,2011,19.4,1553.0,6631.0,1926.0,140.0
611,31906,2012,18.5,1513.0,6335.0,2042.0,116.0
612,31906,2013,19.2,1609.0,6591.0,1642.0,179.0
613,31906,2014,19.3,1662.0,7040.0,1674.0,98.0
614,31906,2015,18.3,1725.0,6858.0,1770.0,138.0
615,31906,2016,18.9,1682.0,7091.0,1612.0,108.0
616,31911,2003,17.4,899.0,6553.0,2034.0,238.0
617,31911,2004,19.0,1013.0,7099.0,1835.0,181.0
618,31911,2005,19.0,1158.0,6701.0,1596.0,146.0
619,31911,2006,19.4,1129.0,6396.0,1617.0,187.0
620,31911,2007,16.5,1179.0,7152.0,1407.0,249.0
621,31911,2008,18.3,1031.0,7358.0,1354.0,185.0
622,31911,2009,17.8,1123.0,7299.0,1580.0,140.0
623,31911,2010,17.5,1196.0,7686.0,1730.0,144.0
624,31911,2011,16.9,1196.0,7686.0,1730.0,144.0
625,31911,2012,18.0,1261.0,7746.0,1598.0,182.0
626,31911,2013,17.2,1316.0,7657.0,1573.0,109.0
627,31911,2014,16.7,1807.0,7474.0,1324.0,140.0
628,31911,2015,17.2,1618.0,7392.0,1572.0,510.0
629,31911,2016,17.4,1632.0,8665.0,1494.0,350.0
630,31912,2003,16.4,755.0,5629.0,1347.0,129.0
631,31912,2004,18.0,809.0,5757.0,1482.0,104.0
632,31912,2005,19.4,852.0,6118.0,1853.0,190.0
633,31912,2006,16.9,946.0,6237.0,1870.0,244.0
634,31912,2007,18.8,950.0,6616.0,1925.0,211.0
635,31912,2008,17.1,840.0,6994.0,1889.0,141.0
636,31912,2009,17.1,915.0,7307.0,1911.0,159.0
637,31912,2010,17.7,931.0,7146.0,2069.0,69.0
638,31912,2011,17.5,931.0,7146.0,2069.0,69.0
639,31912,2012,17.9,956.0,6861.0,2101.0,76.0
640,31912,2013,17.7,1017.0,7287.0,2008.0,61.0
641,31912,2014,17.3,1027.0,7314.0,1985.0,62.0
642,31912,2015,16.9,1065.0,8091.0,2005.0,63.0
643,31912,2016,17.4,1086.0,8605.0,2146.0,60.0
644,31916,2003,22.5,5013.0,6751.0,843.0,233.0
645,31916,2004,22.1,5220.0,6429.0,861.0,210.0
646,31916,2005,22.2,5698.0,6122.0,857.0,438.0
647,31916,2006,21.6,5959.0,6118.0,844.0,509.0
648,31916,2007,21.8,5982.0,6531.0,749.0,526.0
649,31916,2008,22.6,7604.0,6990.0,781.0,534.0
650,31916,2009,22.4,7899.0,7052.0,836.0,454.0
651,31916,2010,22.8,7086.0,7167.0,1003.0,433.0
652,31916,2011,22.6,7086.0,7167.0,1003.0,433.0
653,31916,2012,22.1,6971.0,7663.0,982.0,428.0
654,31916,2013,21.5,6782.0,7933.0,837.0,293.0
655,31916,2014,22.3,7108.0,9959.0,817.0,315.0
656,31916,2015,21.5,7244.0,9084.0,1004.0,384.0
657,31916,2016,22.1,7058.0,9385.0,870.0,476.0
658,32902,2003,19.1,2625.0,1277.0,860.0,3520.0
659,32902,2004,18.2,2766.0,3734.0,1091.0,468.0
660,32902,2005,20.0,2775.0,3843.0,1116.0,308.0
661,32902,2006,19.1,3187.0,3824.0,1059.0,384.0
662,32902,2007,22.3,3422.0,3952.0,977.0,435.0
663,32902,2008,22.1,2842.0,5518.0,1059.0,526.0
664,32902,2009,16.6,3042.0,5572.0,1277.0,355.0
665,32902,2010,20.9,3177.0,5168.0,1369.0,239.0
666,32902,2011,18.5,3177.0,5168.0,1369.0,239.0
667,32902,2012,16.6,3070.0,4754.0,1235.0,307.0
668,32902,2013,19.6,3075.0,4489.0,1235.0,241.0
669,32902,2014,18.8,3191.0,4767.0,1117.0,251.0
670,32902,2015,19.8,3368.0,5208.0,1157.0,138.0
671,32902,2016,19.0,3308.0,5352.0,1218.0,214.0
672,36902,2003,23.7,6434.0,886.0,256.0,689.0
673,36902,2004,21.0,7916.0,868.0,285.0,688.0
674,36902,2005,23.4,7671.0,938.0,336.0,725.0
675,36902,2006,21.9,8291.0,780.0,463.0,1006.0
676,36902,2007,21.9,8957.0,1744.0,326.0,1340.0
677,36902,2008,22.6,7737.0,4043.0,282.0,1311.0
678,36902,2009,22.1,7102.0,3317.0,993.0,3142.0
679,36902,2010,21.9,7914.0,2722.0,455.0,1750.0
680,36902,2011,22.1,7914.0,2722.0,455.0,1750.0
681,36902,2012,22.1,8768.0,1759.0,491.0,2059.0
682,36902,2013,21.8,9980.0,1021.0,313.0,1333.0
683,36902,2014,21.3,10110.0,1695.0,391.0,1052.0
684,36902,2015,21.7,12382.0,1085.0,364.0,1135.0
685,36902,2016,22.8,12107.0,1009.0,347.0,1656.0
686,37904,2003,19.1,1905.0,4423.0,916.0,249.0
687,37904,2004,19.7,2026.0,4413.0,959.0,242.0
688,37904,2005,18.6,2128.0,4247.0,1012.0,250.0
689,37904,2006,18.6,2280.0,4108.0,1121.0,311.0
690,37904,2007,19.1,2197.0,4677.0,1063.0,356.0
691,37904,2008,19.3,1956.0,5299.0,1082.0,342.0
692,37904,2009,19.1,2081.0,5279.0,1184.0,253.0
693,37904,2010,19.4,2172.0,5419.0,1320.0,326.0
694,37904,2011,18.7,2172.0,5419.0,1320.0,326.0
695,37904,2012,18.2,2568.0,4912.0,1444.0,246.0
696,37904,2013,18.7,2648.0,4973.0,1242.0,299.0
697,37904,2014,19.2,2654.0,5500.0,1257.0,240.0
698,37904,2015,18.7,2754.0,5687.0,1377.0,253.0
699,37904,2016,19.6,2755.0,6309.0,1331.0,360.0
700,43901,2003,21.8,5542.0,1562.0,373.0,704.0
701,43901,2004,22.2,5576.0,1477.0,335.0,656.0
702,43901,2005,22.6,5927.0,1493.0,236.0,620.0
703,43901,2006,22.9,5917.0,1636.0,307.0,695.0
704,43901,2007,23.5,6071.0,2305.0,241.0,668.0
705,43901,2008,23.4,5631.0,3080.0,255.0,658.0
706,43901,2009,23.5,5805.0,2767.0,281.0,513.0
707,43901,2010,23.8,6001.0,2961.0,542.0,546.0
708,43901,2011,23.6,6001.0,2961.0,542.0,546.0
709,43901,2012,24.1,6419.0,2716.0,245.0,580.0
710,43901,2013,24.1,6657.0,2468.0,261.0,639.0
711,43901,2014,24.4,6806.0,2808.0,287.0,535.0
712,43901,2015,24.1,7346.0,2817.0,282.0,649.0
713,43901,2016,24.3,7781.0,2752.0,280.0,739.0
714,43905,2003,22.1,6776.0,828.0,153.0,1880.0
715,43905,2004,22.2,6878.0,785.0,214.0,1650.0
716,43905,2005,22.6,6786.0,816.0,217.0,1818.0
717,43905,2006,22.0,7130.0,796.0,223.0,1675.0
718,43905,2007,23.1,7395.0,1528.0,217.0,1721.0
719,43905,2008,22.6,6797.0,2289.0,224.0,1422.0
720,43905,2009,22.6,6732.0,2641.0,211.0,1429.0
721,43905,2010,23.3,5981.0,3284.0,275.0,1096.0
722,43905,2011,23.3,5981.0,3284.0,275.0,1096.0
723,43905,2012,23.5,5995.0,2890.0,355.0,1147.0
724,43905,2013,23.6,6060.0,3049.0,246.0,1166.0
725,43905,2014,23.6,6127.0,2916.0,249.0,1125.0
726,43905,2015,24.1,6511.0,2707.0,221.0,1098.0
727,43905,2016,24.1,6954.0,3034.0,257.0,1186.0
728,43907,2003,21.8,6480.0,1476.0,356.0,447.0
729,43907,2004,22.7,6669.0,1247.0,441.0,624.0
730,43907,2005,22.5,6744.0,1289.0,418.0,658.0
731,43907,2006,23.1,6827.0,1125.0,426.0,751.0
732,43907,2007,22.9,6597.0,2260.0,447.0,914.0
733,43907,2008,22.1,5870.0,3076.0,422.0,845.0
734,43907,2009,22.8,5883.0,3099.0,425.0,682.0
735,43907,2010,23.4,5632.0,3603.0,571.0,558.0
736,43907,2011,24.0,5632.0,3603.0,571.0,558.0
737,43907,2012,23.0,5681.0,3203.0,637.0,567.0
738,43907,2013,23.7,5738.0,2965.0,480.0,636.0
739,43907,2014,23.9,6521.0,3030.0,502.0,562.0
740,43907,2015,23.3,7063.0,3143.0,549.0,609.0
741,43907,2016,23.4,7609.0,3332.0,548.0,617.0
742,43910,2003,24.0,6809.0,816.0,294.0,785.0
743,43910,2004,24.0,6845.0,761.0,347.0,747.0
744,43910,2005,24.4,6894.0,854.0,337.0,842.0
745,43910,2006,24.4,6967.0,809.0,432.0,931.0
746,43910,2007,24.4,6873.0,1668.0,410.0,1054.0
747,43910,2008,24.8,6269.0,2474.0,427.0,842.0
748,43910,2009,25.2,6567.0,2497.0,456.0,689.0
749,43910,2010,25.5,7543.0,2104.0,760.0,545.0
750,43910,2011,25.7,7543.0,2104.0,760.0,545.0
751,43910,2012,25.7,7537.0,1798.0,522.0,795.0
752,43910,2013,25.6,8041.0,1024.0,584.0,645.0
753,43910,2014,25.9,8742.0,934.0,573.0,627.0
754,43910,2015,25.8,9160.0,1029.0,626.0,643.0
755,43910,2016,25.8,9703.0,1099.0,613.0,591.0
756,43911,2003,21.6,2219.0,4598.0,436.0,639.0
757,43911,2004,20.2,2321.0,4739.0,544.0,703.0
758,43911,2005,18.8,2508.0,4689.0,584.0,422.0
759,43911,2006,22.3,2600.0,5142.0,710.0,491.0
760,43911,2007,19.2,2683.0,5220.0,656.0,603.0
761,43911,2008,17.4,2479.0,6235.0,651.0,625.0
762,43911,2009,20.8,2777.0,6426.0,683.0,529.0
763,43911,2010,22.4,2388.0,6470.0,818.0,321.0
764,43911,2011,20.2,2388.0,6470.0,818.0,321.0
765,43911,2012,19.9,2352.0,6315.0,999.0,315.0
766,43911,2013,21.1,2165.0,6154.0,906.0,343.0
767,43911,2014,20.9,2222.0,6846.0,745.0,359.0
768,43911,2015,21.1,2506.0,7180.0,783.0,347.0
769,43911,2016,19.3,2811.0,7961.0,798.0,456.0
770,43914,2003,20.6,3755.0,3052.0,540.0,867.0
771,43914,2004,22.5,4101.0,2936.0,520.0,704.0
772,43914,2005,21.9,4277.0,2976.0,502.0,706.0
773,43914,2006,22.2,4268.0,2746.0,514.0,861.0
774,43914,2007,21.8,4235.0,3766.0,338.0,866.0
775,43914,2008,21.1,3737.0,4105.0,332.0,648.0
776,43914,2009,21.9,4157.0,4254.0,356.0,482.0
777,43914,2010,22.4,4171.0,4707.0,491.0,434.0
778,43914,2011,22.0,4171.0,4707.0,491.0,434.0
779,43914,2012,23.1,4128.0,4377.0,537.0,431.0
780,43914,2013,22.2,4037.0,4339.0,424.0,427.0
781,43914,2014,22.3,4227.0,4840.0,426.0,468.0
782,43914,2015,21.8,4576.0,5077.0,425.0,445.0
783,43914,2016,21.9,4832.0,5192.0,453.0,485.0
784,46901,2003,20.4,4094.0,2660.0,536.0,340.0
785,46901,2004,19.5,4425.0,2313.0,737.0,302.0
786,46901,2005,20.7,4888.0,1890.0,721.0,425.0
787,46901,2006,21.2,5164.0,1876.0,947.0,410.0
788,46901,2007,21.9,5271.0,2440.0,974.0,617.0
789,46901,2008,21.4,4635.0,3148.0,865.0,492.0
790,46901,2009,21.6,5123.0,3239.0,885.0,353.0
791,46901,2010,22.3,4977.0,2684.0,1079.0,258.0
792,46901,2011,21.6,4977.0,2684.0,1079.0,258.0
793,46901,2012,21.9,5091.0,2624.0,723.0,261.0
794,46901,2013,21.9,5116.0,2434.0,652.0,250.0
795,46901,2014,21.9,5377.0,2723.0,670.0,230.0
796,46901,2015,22.3,5737.0,2753.0,654.0,256.0
797,46901,2016,22.5,6165.0,2653.0,719.0,423.0
798,46902,2003,21.0,6129.0,1270.0,436.0,468.0
799,46902,2004,21.8,6406.0,1129.0,515.0,419.0
800,46902,2005,21.0,6470.0,839.0,483.0,554.0
801,46902,2006,21.1,6800.0,858.0,541.0,805.0
802,46902,2007,21.4,6854.0,1524.0,491.0,1018.0
803,46902,2008,21.1,6439.0,2246.0,573.0,980.0
804,46902,2009,21.4,6717.0,2042.0,591.0,846.0
805,46902,2010,21.5,7015.0,2289.0,881.0,582.0
806,46902,2011,21.7,7015.0,2289.0,881.0,582.0
807,46902,2012,22.1,6980.0,2057.0,704.0,527.0
808,46902,2013,22.0,7488.0,1352.0,552.0,581.0
809,46902,2014,22.3,7485.0,1660.0,540.0,552.0
810,46902,2015,22.2,7870.0,1299.0,601.0,610.0
811,46902,2016,22.4,8148.0,1295.0,613.0,667.0
812,49901,2003,19.7,2989.0,3887.0,1033.0,250.0
813,49901,2004,19.7,3036.0,3868.0,1093.0,272.0
814,49901,2005,19.3,3287.0,3590.0,1127.0,295.0
815,49901,2006,19.1,3499.0,3638.0,1122.0,678.0
816,49901,2007,19.6,4159.0,3783.0,1116.0,850.0
817,49901,2008,19.9,3556.0,4511.0,1277.0,520.0
818,49901,2009,18.6,4254.0,4216.0,1479.0,251.0
819,49901,2010,20.8,4174.0,4037.0,1660.0,200.0
820,49901,2011,19.6,4174.0,4037.0,1660.0,200.0
821,49901,2012,22.4,4266.0,3640.0,1548.0,207.0
822,49901,2013,20.0,4431.0,4525.0,1548.0,224.0
823,49901,2014,19.6,4568.0,4295.0,1527.0,315.0
824,49901,2015,20.4,4471.0,4376.0,1563.0,245.0
825,49901,2016,18.9,4472.0,4655.0,1647.0,225.0
826,50902,2003,21.6,1633.0,4491.0,308.0,354.0
827,50902,2004,21.0,1689.0,4527.0,413.0,383.0
828,50902,2005,20.2,1799.0,4657.0,507.0,515.0
829,50902,2006,21.4,2009.0,4881.0,517.0,472.0
830,50902,2007,20.3,2319.0,5008.0,491.0,545.0
831,50902,2008,20.3,2159.0,5430.0,472.0,517.0
832,50902,2009,20.9,2269.0,5697.0,489.0,409.0
833,50902,2010,21.6,2236.0,5748.0,491.0,446.0
834,50902,2011,21.7,2236.0,5748.0,491.0,446.0
835,50902,2012,21.3,2258.0,5155.0,647.0,343.0
836,50902,2013,21.0,2329.0,4923.0,517.0,364.0
837,50902,2014,20.3,2482.0,5363.0,518.0,362.0
838,50902,2015,20.8,2785.0,5456.0,562.0,311.0
839,50902,2016,20.7,2759.0,5837.0,664.0,362.0
840,50910,2003,20.2,1400.0,4511.0,1876.0,343.0
841,50910,2004,20.2,1483.0,4472.0,1952.0,358.0
842,50910,2005,20.3,1597.0,4498.0,2030.0,369.0
843,50910,2006,20.8,1761.0,4444.0,2200.0,559.0
844,50910,2007,20.1,1790.0,4669.0,2132.0,595.0
845,50910,2008,18.6,1609.0,5235.0,2104.0,653.0
846,50910,2009,20.0,1774.0,5361.0,2227.0,551.0
847,50910,2010,20.7,1735.0,5593.0,2630.0,439.0
848,50910,2011,20.5,1735.0,5593.0,2630.0,439.0
849,50910,2012,19.8,1815.0,4920.0,2450.0,550.0
850,50910,2013,20.2,1832.0,4885.0,2329.0,372.0
851,50910,2014,19.8,1906.0,5342.0,2469.0,360.0
852,50910,2015,19.6,2078.0,5642.0,2952.0,497.0
853,50910,2016,19.1,1945.0,5889.0,2650.0,457.0
854,57903,2003,20.9,6904.0,848.0,404.0,443.0
855,57903,2004,20.9,6764.0,845.0,493.0,466.0
856,57903,2005,22.0,7012.0,842.0,606.0,563.0
857,57903,2006,20.9,7355.0,867.0,778.0,669.0
858,57903,2007,21.7,7514.0,1543.0,656.0,770.0
859,57903,2008,21.2,6954.0,2639.0,664.0,742.0
860,57903,2009,21.4,6988.0,2985.0,749.0,625.0
861,57903,2010,21.2,7150.0,2793.0,924.0,606.0
862,57903,2011,21.4,7150.0,2793.0,924.0,606.0
863,57903,2012,21.6,7035.0,2423.0,897.0,641.0
864,57903,2013,21.8,7072.0,2074.0,809.0,547.0
865,57903,2014,20.6,7373.0,2258.0,813.0,614.0
866,57903,2015,21.0,7822.0,2344.0,861.0,681.0
867,57903,2016,21.1,8328.0,2200.0,969.0,815.0
868,57904,2003,20.2,4018.0,2567.0,339.0,363.0
869,57904,2004,20.4,4497.0,2178.0,413.0,332.0
870,57904,2005,20.5,4871.0,1862.0,479.0,373.0
871,57904,2006,19.3,5460.0,1831.0,611.0,411.0
872,57904,2007,18.8,5820.0,2240.0,665.0,500.0
873,57904,2008,18.3,5233.0,3049.0,664.0,529.0
874,57904,2009,18.0,5423.0,3377.0,756.0,275.0
875,57904,2010,17.9,4557.0,4031.0,912.0,220.0
876,57904,2011,17.6,4557.0,4031.0,912.0,220.0
877,57904,2012,18.3,4520.0,3654.0,909.0,235.0
878,57904,2013,19.1,4412.0,3374.0,721.0,191.0
879,57904,2014,19.3,4896.0,3886.0,857.0,234.0
880,57904,2015,19.2,5150.0,4131.0,879.0,225.0
881,57904,2016,18.6,5158.0,4392.0,904.0,251.0
882,57905,2003,17.3,5398.0,1561.0,1038.0,302.0
883,57905,2004,17.1,5675.0,1247.0,1177.0,250.0
884,57905,2005,17.4,6022.0,1268.0,1197.0,545.0
885,57905,2006,17.3,6301.0,1236.0,1336.0,670.0
886,57905,2007,17.2,6270.0,1926.0,1372.0,428.0
887,57905,2008,17.1,5604.0,2964.0,1395.0,286.0
888,57905,2009,17.2,5709.0,2784.0,1484.0,250.0
889,57905,2010,17.1,5777.0,3126.0,2012.0,202.0
890,57905,2011,17.1,5777.0,3126.0,2012.0,202.0
891,57905,2012,17.1,5934.0,2857.0,1631.0,195.0
892,57905,2013,17.2,5982.0,2490.0,1642.0,204.0
893,57905,2014,17.1,6227.0,2469.0,1800.0,163.0
894,57905,2015,17.1,6641.0,2817.0,1964.0,194.0
895,57905,2016,16.1,7136.0,2792.0,1865.0,276.0
896,57906,2003,19.4,3499.0,3068.0,340.0,351.0
897,57906,2004,18.9,3964.0,3010.0,355.0,343.0
898,57906,2005,19.0,4167.0,2756.0,460.0,427.0
899,57906,2006,19.3,4377.0,2714.0,706.0,520.0
900,57906,2007,18.8,4548.0,3246.0,584.0,599.0
901,57906,2008,18.8,4049.0,4259.0,575.0,524.0
902,57906,2009,18.6,4053.0,4247.0,652.0,366.0
903,57906,2010,17.8,3481.0,4871.0,1153.0,293.0
904,57906,2011,16.8,3481.0,4871.0,1153.0,293.0
905,57906,2012,17.0,3357.0,4627.0,1161.0,319.0
906,57906,2013,18.0,3328.0,4670.0,910.0,296.0
907,57906,2014,17.2,3279.0,5000.0,874.0,263.0
908,57906,2015,17.0,3350.0,6128.0,884.0,252.0
909,57906,2016,16.6,3371.0,6487.0,1203.0,308.0
910,57907,2003,19.6,4182.0,2572.0,371.0,462.0
911,57907,2004,19.5,4394.0,2815.0,468.0,432.0
912,57907,2005,19.6,4372.0,2835.0,555.0,336.0
913,57907,2006,19.5,4559.0,2880.0,814.0,425.0
