,Campus,TAKS_math_gr3,TAKS_reading_gr3,TAKS_math_gr4,TAKS_reading_gr4,TAKS_math_gr5,TAKS_reading_gr5,TAKS_part,Year
38839,101919123,65,77,79,69,78,71,93.6,2009
38840,101919123,69,75,88,79,75,72,89.5,2008
38841,101919123,74,82,65,70,64,70,89.2,2007
38842,101919123,75,83,89,68,76,80,98.6,2010
38843,101919124,79,86,91,81,79,81,94.4,2011
38844,101919124,86,91,92,85,84,83,100,2010
38845,101919124,89,91,92,83,84,85,95.3,2009
38846,101919125,78,73,76,68,70,67,99.7,2010
38847,101919125,83,83,85,68,72,71,91.8,2011
38848,101919126,68,74,86,68,66,72,94.6,2011
38849,101919126,87,93,76,74,69,78,98.9,2010
38850,101919127,81,93,95,90,77,64,99,2010
38851,101919127,86,94,80,78,77,85,94.8,2011
38852,101920001,-1,-1,-1,-1,-1,-1,94.6,2011
38853,101920001,-1,-1,-1,-1,-1,-1,95.2,2009
38854,101920001,-1,-1,-1,-1,-1,-1,95.3,2007
38855,101920001,-1,-1,-1,-1,-1,-1,95.9,2005
38856,101920001,-1,-1,-1,-1,-1,-1,95.9,2006
38857,101920001,-1,-1,-1,-1,-1,-1,96,2008
38858,101920001,-1,-1,-1,-1,-1,-1,98.5,2010
38859,101920001,.,.,.,.,.,.,94.6,2004
38860,101920001,.,.,.,.,.,.,95.8,2003
38861,101920003,-1,-1,-1,-1,-1,-1,85.2,2007
38862,101920003,-1,-1,-1,-1,-1,-1,87,2006
38863,101920003,-1,-1,-1,-1,-1,-1,87.8,2008
38864,101920003,-1,-1,-1,-1,-1,-1,87.9,2005
38865,101920003,-1,-1,-1,-1,-1,-1,88.2,2009
38866,101920003,-1,-1,-1,-1,-1,-1,90.1,2011
38867,101920003,-1,-1,-1,-1,-1,-1,97.8,2010
38868,101920003,.,.,.,.,.,.,85.5,2003
38869,101920003,.,.,.,.,.,.,87.5,2004
38870,101920005,-1,-1,-1,-1,-1,-1,81.9,2005
38871,101920005,-1,-1,-1,-1,-1,-1,81.9,2007
38872,101920005,-1,-1,-1,-1,-1,-1,81.9,2008
38873,101920005,-1,-1,-1,-1,-1,-1,82.1,2006
38874,101920005,-1,-1,-1,-1,-1,-1,83.3,2009
38875,101920005,-1,-1,-1,-1,-1,-1,85.1,2011
38876,101920005,-1,-1,-1,-1,-1,-1,94.7,2010
38877,101920005,.,.,.,.,.,.,82.3,2004
38878,101920005,.,.,.,.,.,.,89.1,2003
38879,101920006,-1,-1,-1,-1,-1,-1,92.5,2008
38880,101920006,-1,-1,-1,-1,-1,-1,92.9,2007
38881,101920006,-1,-1,-1,-1,-1,-1,93.4,2011
38882,101920006,-1,-1,-1,-1,-1,-1,93.8,2009
38883,101920006,-1,-1,-1,-1,-1,-1,94.6,2005
38884,101920006,-1,-1,-1,-1,-1,-1,94.9,2006
38885,101920006,-1,-1,-1,-1,-1,-1,99,2010
38886,101920006,.,.,.,.,.,.,94.1,2003
38887,101920006,.,.,.,.,.,.,95.7,2004
38888,101920010,-1,-1,-1,-1,-1,-1,73.7,2007
38889,101920010,.,.,.,.,.,.,-1,2011
38890,101920010,.,.,.,.,.,.,.,2003
38891,101920010,.,.,.,.,.,.,.,2004
38892,101920010,.,.,.,.,.,.,.,2005
38893,101920010,.,.,.,.,.,.,.,2006
38894,101920010,.,.,.,.,.,.,.,2008
38895,101920010,.,.,.,.,.,.,100,2010
38896,101920012,-1,-1,-1,-1,-1,-1,60.2,2005
38897,101920012,-1,-1,-1,-1,-1,-1,79.4,2006
38898,101920012,-1,-1,-1,-1,-1,-1,84.1,2007
38899,101920012,-1,-1,-1,-1,-1,-1,92.4,2009
