,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
243901002,1,6,9,17,2,27,4,10,0,4,10,29982,9.8,3,BURKBURNETT ISD,243,N,09 - 12
243901041,0,0,0,0,62,745,52,268,60,133,268,30877,12.1,8.5,BURKBURNETT ISD,243,N,06 - 08
243901101,0,0,0,0,34,472,47,322,18,87,322,29724,9.9,7.5,BURKBURNETT ISD,243,N,EE - 05
243901103,0,0,0,0,82,503,56,238,28,87,238,33156,14.5,12.1,BURKBURNETT ISD,243,N,EE - 05
243901104,0,0,0,0,10,514,13,124,35,105,124,34782,16.8,15,BURKBURNETT ISD,243,N,EE - 05
243902001,61,46,67,38,18,178,16,75,5,23,75,30850,12.2,8.3,ELECTRA ISD,243,N,09 - 12
243902041,0,0,0,0,14,192,30,128,24,10,128,31972,13.6,10.2,ELECTRA ISD,243,N,05 - 08
243902101,0,0,0,0,17,233,48,189,12,44,189,30521,10.9,8.5,ELECTRA ISD,243,N,EE - 04
243903001,222,178,158,138,2,672,20,87,36,74,87,32610,13.6,9.1,IOWA PARK CONS ISD,243,N,09 - 12
243903041,0,0,0,0,1,478,27,139,35,56,139,31660,13,8.4,IOWA PARK CONS ISD,243,N,06 - 08
243903101,0,0,0,0,3,450,17,123,18,29,123,32526,12.9,8.1,IOWA PARK CONS ISD,243,N,03 - 05
243903103,0,0,0,0,1,435,14,180,9,41,180,33711,14.7,10.6,IOWA PARK CONS ISD,243,N,EE - 02
243905001,295,269,241,163,278,494,152,426,106,122,426,33671,11.7,8.5,WICHITA FALLS ISD,243,N,09 - 12
243905002,510,432,417,429,162,1415,160,306,219,256,306,35034,13.2,9.9,WICHITA FALLS ISD,243,N,09 - 12
243905004,493,338,312,242,163,846,337,542,173,207,542,35881,13.9,11.3,WICHITA FALLS ISD,243,N,09 - 12
243905006,106,52,58,23,40,142,55,102,3,9,102,36269,13.8,8.8,WICHITA FALLS ISD,243,N,09 - 12
243905007,23,10,5,1,11,24,14,28,2,20,28,37008,19,15.9,WICHITA FALLS ISD,243,N,07 - 12
243905041,0,0,0,0,60,408,100,197,77,83,197,34524,13.7,9.4,WICHITA FALLS ISD,243,N,07 - 08
243905045,0,0,0,0,51,300,145,309,30,116,309,32303,7.9,5.6,WICHITA FALLS ISD,243,N,06 - 08
243905047,0,0,0,0,81,447,58,166,56,98,166,34094,13,10,WICHITA FALLS ISD,243,N,07 - 08
243905048,0,0,0,0,145,334,101,279,97,56,279,31243,6.4,4.2,WICHITA FALLS ISD,243,N,07 - 08
243905101,0,0,0,0,47,182,181,326,15,68,326,32851,12.5,10.4,WICHITA FALLS ISD,243,N,01 - 06
243905102,0,0,0,0,68,88,132,251,5,30,251,33581,12,9.8,WICHITA FALLS ISD,243,N,PK - 06
243905103,0,0,0,0,17,169,108,216,7,34,216,34268,14.5,12.4,WICHITA FALLS ISD,243,N,EE - 06
243905104,0,0,0,0,19,126,81,166,0,18,166,31521,9.5,3.2,WICHITA FALLS ISD,243,N,PK - KG
243905105,0,0,0,0,304,164,68,461,7,60,461,32052,8.5,5.8,WICHITA FALLS ISD,243,N,PK - 06
243905107,0,0,0,0,34,441,84,227,63,50,227,34120,12.7,10.9,WICHITA FALLS ISD,243,N,EE - 06
243905108,1,1,2,8,17,336,49,135,20,144,135,33247,11.8,8.7,WICHITA FALLS ISD,243,N,EE - 12
243905109,0,0,0,0,71,384,39,232,30,39,232,35530,16.1,13.2,WICHITA FALLS ISD,243,N,EE - 06
243905110,0,0,0,0,153,49,115,307,1,42,307,33205,10.3,8.3,WICHITA FALLS ISD,243,N,PK - 06
243905111,0,0,0,0,41,457,39,156,38,53,156,34105,13.2,10,WICHITA FALLS ISD,243,N,KG - 06
243905112,0,0,0,0,39,381,71,129,74,57,129,35977,15.3,13.5,WICHITA FALLS ISD,243,N,EE - 06
243905114,0,0,0,0,88,178,39,203,16,51,203,31255,9.5,8.9,WICHITA FALLS ISD,243,N,EE - 06
243905115,9,7,1,0,3,34,2,3,0,38,3,33011,9.3,6.2,WICHITA FALLS ISD,243,N,03 - 11
243905116,0,0,0,0,29,230,122,314,9,55,314,33219,12.9,10.4,WICHITA FALLS ISD,243,N,EE - 06
243905117,0,0,0,0,13,57,186,236,4,31,236,30972,8.9,7.7,WICHITA FALLS ISD,243,N,PK - 06
243905118,0,0,0,0,67,329,36,149,31,61,149,33416,13,11.2,WICHITA FALLS ISD,243,N,EE - 06
243905119,0,0,0,0,114,135,70,277,1,43,277,33160,11.6,6.2,WICHITA FALLS ISD,243,N,EE - 03
243905120,0,0,0,0,26,181,57,111,13,32,111,31948,11.3,9,WICHITA FALLS ISD,243,N,EE - 06
243905121,0,0,0,0,37,406,36,141,34,61,141,33763,12.5,10.2,WICHITA FALLS ISD,243,N,EE - 06
243905123,0,0,0,0,71,232,31,177,12,32,177,33571,13.4,11.4,WICHITA FALLS ISD,243,N,EE - 06
243905125,0,0,0,0,176,326,93,331,73,62,331,32422,10.4,5.5,WICHITA FALLS ISD,243,N,PK - 06
243905126,0,0,0,0,48,274,30,88,38,35,88,32672,12,9,WICHITA FALLS ISD,243,N,EE - 06
243906101,0,0,0,0,101,528,76,393,51,65,393,30815,11.8,8.3,CITY VIEW ISD,243,N,EE - 08
244901001,14,6,17,10,2,113,12,85,5,18,85,31592,14.8,8.6,HARROLD ISD,244,N,KG - 12
244903001,218,189,181,146,64,467,196,246,65,115,246,34478,17.1,12,VERNON ISD,244,N,09 - 12
244903002,37,14,4,5,10,46,23,0,0,80,0,44248,21.9,18.8,VERNON ISD,244,N,07 - 12
244903041,1,0,0,2,66,353,222,336,40,95,336,32416,13.3,9.6,VERNON ISD,244,N,03 - 12
244903101,0,0,0,0,33,213,129,222,12,39,222,32623,14,9.9,VERNON ISD,244,N,EE - 03
244903104,0,0,0,0,43,212,113,232,24,48,232,31540,12,9.4,VERNON ISD,244,N,04 - 05
244903105,0,0,0,0,39,195,141,241,0,48,241,35851,17.4,14.7,VERNON ISD,244,N,EE - 01
244905001,8,7,12,10,6,99,35,63,15,13,63,33503,15.9,8.6,NORTHSIDE ISD,244,N,KG - 12
245901101,0,0,0,0,0,11,293,272,17,24,272,31724,12.5,9.8,LASARA ISD,245,N,PK - 08
245902001,182,107,127,114,1,22,505,385,36,68,385,34887,12.6,7.9,LYFORD CISD,245,N,09 - 12
245902041,0,0,0,0,0,8,335,280,39,53,280,33820,12.1,8.7,LYFORD CISD,245,N,06 - 08
245902104,0,0,0,0,0,0,145,143,0,3,143,34048,12.6,8.8,LYFORD CISD,245,N,EE - KG
245902105,0,0,0,0,0,9,338,315,24,52,315,31385,8.2,6.7,LYFORD CISD,245,N,03 - 05
245902106,0,0,0,0,0,5,212,187,0,14,187,37482,18.4,13.6,LYFORD CISD,245,N,01 - 02
245903001,274,187,140,159,5,64,691,558,46,81,558,33789,11.3,8,RAYMONDVILLE ISD,245,N,09 - 12
245903002,30,12,3,0,0,1,49,45,0,14,45,28952,0,0,RAYMONDVILLE ISD,245,N,06 - 11
245903041,0,0,0,0,3,26,563,504,46,77,504,34148,13.1,9.7,RAYMONDVILLE ISD,245,N,06 - 08
245903102,0,0,0,0,4,48,767,722,30,69,722,35673,13.9,11.2,RAYMONDVILLE ISD,245,N,EE - 05
245903105,0,0,0,0,2,5,574,542,18,90,542,34132,12,7.8,RAYMONDVILLE ISD,245,N,EE - 05
245904002,25,16,33,24,0,25,71,78,16,16,78,33115,9.6,4.5,SAN PERLITA ISD,245,N,09 - 12
245904041,0,0,0,0,0,9,45,45,9,8,45,32314,8.7,4.8,SAN PERLITA ISD,245,N,06 - 08
245904101,0,0,0,0,0,27,109,115,8,13,115,32968,9.9,5.9,SAN PERLITA ISD,245,N,PK - 05
246902001,61,68,76,58,0,237,22,24,0,50,24,30934,10.4,3.9,FLORENCE ISD,246,N,09 - 12
246902002,0,1,0,0,0,1,1,1,0,1,1,0,0,0,FLORENCE ISD,246,N,08 - 10
246902003,0,1,0,0,0,0,1,1,0,0,1,.,.,.,FLORENCE ISD,246,N,10 - 10
246902041,0,0,0,0,1,189,18,58,0,31,58,32639,11.7,4,FLORENCE ISD,246,N,06 - 08
246902101,0,0,0,0,6,381,60,156,24,65,156,34837,15.3,7.2,FLORENCE ISD,246,N,EE - 05
246904001,60,565,520,393,57,1224,245,202,225,191,202,33555,14.7,8.5,GEORGETOWN ISD,246,N,09 - 12
246904002,9,10,31,21,3,41,26,23,0,5,23,33071,12.3,7.7,GEORGETOWN ISD,246,N,09 - 12
246904003,4,2,2,0,2,7,2,5,0,5,5,29223,5,1.7,GEORGETOWN ISD,246,N,07 - 11
246904004,609,0,0,0,20,485,98,109,133,73,109,31938,12.9,7.3,GEORGETOWN ISD,246,N,09 - 09
246904040,0,0,0,0,26,719,155,192,310,88,192,31484,11.9,5.1,GEORGETOWN ISD,246,N,06 - 08
246904041,0,0,0,0,29,582,214,230,161,96,230,31096,11.1,4.6,GEORGETOWN ISD,246,N,06 - 08
246904101,0,0,0,0,13,355,151,234,26,52,234,32750,13.2,7.1,GEORGETOWN ISD,246,N,EE - 02
246904102,0,0,0,0,20,228,161,195,19,26,195,34016,14.6,8.9,GEORGETOWN ISD,246,N,EE - 02
246904103,0,0,0,0,25,326,72,108,28,29,108,34769,15.9,11.9,GEORGETOWN ISD,246,N,EE - 02
246904104,0,0,0,0,12,315,138,177,69,56,177,30653,10.4,4.9,GEORGETOWN ISD,246,N,03 - 05
246904105,0,0,0,0,28,356,104,156,109,60,156,33684,15,8.7,GEORGETOWN ISD,246,N,03 - 05
246904106,0,0,0,0,31,390,98,173,128,60,173,31209,11.4,6.4,GEORGETOWN ISD,246,N,03 - 05
246904107,0,0,0,0,5,411,53,59,66,37,59,34160,14.5,8.2,GEORGETOWN ISD,246,N,EE - 05
246904197,6,5,0,0,2,7,5,7,0,5,7,29472,5.5,2.8,GEORGETOWN ISD,246,N,07 - 10
246904199,2,4,2,0,0,8,0,0,0,3,0,27151,6.5,1.5,GEORGETOWN ISD,246,N,09 - 11
246905001,41,43,26,30,30,262,113,173,20,82,173,30228,9.9,5.4,GRANGER ISD,246,N,KG - 12
246905002,1,0,0,0,0,1,0,0,0,1,0,.,.,.,GRANGER ISD,246,N,09 - 09
246906001,78,72,70,54,24,414,73,88,44,77,88,32227,10.7,4.3,HUTTO ISD,246,N,06 - 12
246906101,0,0,0,0,20,337,99,115,9,49,115,30918,9.2,4.9,HUTTO ISD,246,N,PK - 05
246907001,55,52,37,35,3,116,60,56,0,24,56,30690,9,4.4,JARRELL ISD,246,N,09 - 12
246907002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,JARRELL ISD,246,N,10 - 10
246907041,0,0,0,0,2,94,45,60,7,20,60,30976,9.9,4.9,JARRELL ISD,246,N,06 - 08
246907101,0,0,0,0,3,212,105,163,17,43,163,32310,11,5.3,JARRELL ISD,246,N,EE - 05
246908001,97,94,90,66,4,292,49,69,29,64,69,33810,12.2,6.3,LIBERTY HILL ISD,246,N,09 - 12
246908002,9,5,3,1,5,27,5,23,0,37,23,34731,14.2,9.8,LIBERTY HILL ISD,246,N,01 - 12
246908003,5,8,3,0,4,19,1,18,0,24,18,29103,7.7,3,LIBERTY HILL ISD,246,N,06 - 11
246908004,1,2,0,4,0,5,2,1,0,0,1,.,.,.,LIBERTY HILL ISD,246,N,09 - 12
246908041,0,0,0,0,3,341,82,130,34,81,130,31099,9.5,4.2,LIBERTY HILL ISD,246,N,05 - 08
246908101,0,0,0,0,9,400,94,173,27,41,173,30921,10.7,5,LIBERTY HILL ISD,246,N,EE - 04
246909001,1191,970,747,588,269,2401,705,561,252,394,561,37751,13.7,8.1,ROUND ROCK ISD,246,N,09 - 12
246909002,34,20,32,36,10,95,42,38,0,34,38,34787,11.8,4.8,ROUND ROCK ISD,246,N,06 - 12
246909003,654,573,560,469,75,1784,197,103,269,236,103,38372,15.5,8.1,ROUND ROCK ISD,246,N,09 - 12
246909004,607,568,491,447,184,1613,193,126,136,224,126,35804,11,5.2,ROUND ROCK ISD,246,N,09 - 12
246909006,6,7,3,0,8,8,5,0,0,21,0,34490,13.5,5,ROUND ROCK ISD,246,N,07 - 11
246909012,6,3,2,0,2,8,4,4,0,4,4,.,.,.,ROUND ROCK ISD,246,N,07 - 11
246909041,0,0,0,0,92,434,190,233,38,99,233,35475,12.7,8.5,ROUND ROCK ISD,246,N,06 - 08
246909042,0,0,0,0,39,541,84,106,60,97,106,32772,10.3,6.2,ROUND ROCK ISD,246,N,06 - 08
246909043,0,0,0,0,76,716,160,177,92,108,177,34334,11.5,7.2,ROUND ROCK ISD,246,N,06 - 08
246909044,0,0,0,0,36,891,76,43,229,95,43,34054,10.8,6.4,ROUND ROCK ISD,246,N,06 - 08
246909045,0,0,0,0,103,839,143,134,123,145,134,35632,13.1,7.9,ROUND ROCK ISD,246,N,06 - 08
246909046,0,0,0,0,87,628,193,193,71,168,193,32634,9.4,4,ROUND ROCK ISD,246,N,06 - 08
246909047,0,0,0,0,75,808,131,130,102,136,130,33970,10.9,6.8,ROUND ROCK ISD,246,N,06 - 08
246909101,0,0,0,0,40,163,315,338,15,83,338,32612,9.7,6.4,ROUND ROCK ISD,246,N,EE - 05
246909105,0,0,0,0,25,485,47,49,63,51,49,36286,14.9,11.8,ROUND ROCK ISD,246,N,EE - 05
246909106,0,0,0,0,78,313,209,246,15,98,246,33662,11.7,7.4,ROUND ROCK ISD,246,N,EE - 05
246909107,0,0,0,0,14,335,57,52,24,70,52,36705,16.7,10.7,ROUND ROCK ISD,246,N,EE - 05
246909108,0,0,0,0,62,340,83,82,24,65,82,32221,9.5,5.8,ROUND ROCK ISD,246,N,EE - 05
246909109,0,0,0,0,37,367,90,124,29,67,124,35624,14.1,10.1,ROUND ROCK ISD,246,N,EE - 05
246909110,0,0,0,0,14,416,36,17,64,59,17,36767,15.7,10.3,ROUND ROCK ISD,246,N,EE - 05
246909111,0,0,0,0,32,289,110,146,20,119,146,33918,11.7,7,ROUND ROCK ISD,246,N,EE - 05
246909113,0,0,0,0,11,257,48,51,7,35,51,35109,13.5,8.3,ROUND ROCK ISD,246,N,KG - 05
246909114,0,0,0,0,24,435,78,66,19,62,66,33649,11.1,6.6,ROUND ROCK ISD,246,N,EE - 05
246909115,0,0,0,0,105,405,154,127,24,53,127,32492,9.4,5.4,ROUND ROCK ISD,246,N,EE - 05
246909116,0,0,0,0,14,495,43,19,63,56,19,32931,10.1,5.8,ROUND ROCK ISD,246,N,EE - 05
246909117,0,0,0,0,54,652,86,49,61,97,49,34827,12.6,8.6,ROUND ROCK ISD,246,N,EE - 05
246909118,0,0,0,0,64,278,293,327,21,47,327,34306,11.9,5.7,ROUND ROCK ISD,246,N,PK - 05
246909119,0,0,0,0,62,476,190,217,31,99,217,33547,11.2,4.6,ROUND ROCK ISD,246,N,EE - 05
246909120,0,0,0,0,22,326,40,79,15,60,79,33495,10.8,6.7,ROUND ROCK ISD,246,N,EE - 05
246909121,0,0,0,0,64,462,90,68,30,76,68,31365,7.9,3.7,ROUND ROCK ISD,246,N,EE - 05
246909122,0,0,0,0,67,559,143,181,31,102,181,33348,10.9,6.6,ROUND ROCK ISD,246,N,EE - 05
246909123,0,0,0,0,28,456,50,3,45,60,3,32706,9.2,4.2,ROUND ROCK ISD,246,N,EE - 05
246909124,0,0,0,0,68,416,106,92,29,84,92,32411,9.5,5.2,ROUND ROCK ISD,246,N,EE - 05
246909125,0,0,0,0,5,309,20,0,49,18,0,32114,8.9,4.3,ROUND ROCK ISD,246,N,PK - 05
246909126,0,0,0,0,80,705,86,49,33,92,49,31956,9.4,3.4,ROUND ROCK ISD,246,N,EE - 05
246909128,0,0,0,0,16,492,45,14,27,38,14,31969,9,4.7,ROUND ROCK ISD,246,N,EE - 05
246911001,252,205,180,158,123,394,275,208,78,147,208,32168,12.5,5.3,TAYLOR ISD,246,N,09 - 12
246911010,0,0,0,0,0,0,2,1,0,1,1,.,.,.,TAYLOR ISD,246,N,08 - 08
246911041,0,0,0,0,93,199,211,224,34,94,224,32166,12,5.3,TAYLOR ISD,246,N,07 - 08
246911101,0,0,0,0,53,79,173,170,0,57,170,27604,5.7,2.6,TAYLOR ISD,246,N,EE - KG
246911102,0,0,0,0,123,236,287,384,14,116,384,28803,7.7,4.1,TAYLOR ISD,246,N,04 - 06
246911103,0,0,0,0,130,181,303,408,4,109,408,32897,13.6,6.3,TAYLOR ISD,246,N,01 - 03
246912001,38,39,44,41,15,179,56,79,27,42,79,36317,14.5,7.3,THRALL ISD,246,N,07 - 12
246912101,0,0,0,0,8,170,58,83,10,33,83,34178,13.1,10,THRALL ISD,246,N,KG - 06
246913001,419,438,729,647,64,1830,287,412,201,335,412,32850,10.4,5.2,LEANDER ISD,246,N,09 - 12
246913002,413,330,4,0,35,616,80,82,75,78,82,32023,8.9,2.4,LEANDER ISD,246,N,09 - 11
246913010,1,0,4,0,0,4,2,0,0,4,0,.,.,.,LEANDER ISD,246,N,08 - 11
246913041,0,0,0,0,36,1208,121,189,170,159,189,32508,10.3,4.5,LEANDER ISD,246,N,06 - 08
246913042,0,0,0,0,38,1107,220,378,91,188,378,31381,8.3,4,LEANDER ISD,246,N,06 - 08
246913101,0,0,0,0,24,626,233,432,33,97,432,31794,9.3,4.1,LEANDER ISD,246,N,EE - 05
246913102,0,0,0,0,18,660,58,81,70,62,81,33624,11.9,6.3,LEANDER ISD,246,N,EE - 05
246913103,0,0,0,0,31,807,78,118,43,87,118,33080,11.1,5.3,LEANDER ISD,246,N,EE - 05
246913104,0,0,0,0,30,550,87,49,33,51,49,34135,12.2,5.1,LEANDER ISD,246,N,EE - 05
246913105,0,0,0,0,16,554,82,229,35,108,229,33763,12.3,6.3,LEANDER ISD,246,N,EE - 05
246913106,0,0,0,0,29,641,148,193,43,96,193,31457,8.6,3.1,LEANDER ISD,246,N,EE - 05
246913107,0,0,0,0,6,521,32,11,51,43,11,32271,9.6,4.1,LEANDER ISD,246,N,EE - 05
246913108,0,0,0,0,19,556,111,79,56,65,79,32632,10.2,4.9,LEANDER ISD,246,N,EE - 05
246914101,0,0,0,0,0,105,20,32,5,7,32,24627,3.1,1.7,COUPLAND ISD,246,N,KG - 08
247901001,304,246,201,181,15,457,456,350,74,145,350,34957,14.2,7.1,FLORESVILLE ISD,247,N,09 - 12
247901002,15,10,4,1,0,7,29,22,0,5,22,28556,5.8,2.4,FLORESVILLE ISD,247,N,07 - 12
247901003,3,2,1,0,1,1,8,1,0,1,1,29715,5.3,3.8,FLORESVILLE ISD,247,N,04 - 11
247901041,0,0,0,0,7,226,276,263,44,78,263,31876,9.4,6.2,FLORESVILLE ISD,247,N,07 - 08
247901101,0,0,0,0,4,98,171,192,0,17,192,33710,11.2,7.7,FLORESVILLE ISD,247,N,EE - KG
247901102,0,0,0,0,17,424,549,562,69,108,562,31852,9.7,5.2,FLORESVILLE ISD,247,N,03 - 06
247901103,0,0,0,0,9,164,265,264,0,32,264,32470,10,6.4,FLORESVILLE ISD,247,N,01 - 02
