,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
188901004,592,453,304,278,354,546,517,869,69,151,869,32444,11.2,9.1,AMARILLO ISD,188,N,09 - 12
188901005,755,518,410,342,172,1559,269,470,167,238,470,33469,13.3,9.7,AMARILLO ISD,188,N,09 - 12
188901041,0,0,0,0,48,546,145,260,96,119,260,31304,10.8,7.9,AMARILLO ISD,188,N,06 - 08
188901042,0,0,0,0,24,355,670,733,47,130,733,29461,8.6,6,AMARILLO ISD,188,N,06 - 08
188901043,0,0,0,0,32,651,41,84,124,73,84,31375,11,8,AMARILLO ISD,188,N,06 - 08
188901044,0,0,0,0,22,515,135,289,51,106,289,29141,7.8,6,AMARILLO ISD,188,N,06 - 08
188901045,0,0,0,0,167,623,180,531,100,131,531,30419,9.3,7,AMARILLO ISD,188,N,06 - 08
188901046,0,0,0,0,176,204,214,490,27,97,490,30080,9.3,6.3,AMARILLO ISD,188,N,06 - 08
188901047,0,0,0,0,124,271,379,682,45,118,682,29762,8.6,7.2,AMARILLO ISD,188,N,06 - 08
188901048,0,0,0,0,32,816,61,86,167,72,86,30128,9.4,6.8,AMARILLO ISD,188,N,06 - 08
188901101,0,0,0,0,38,393,88,193,24,47,193,32048,11.9,10.7,AMARILLO ISD,188,N,EE - 05
188901102,0,0,0,0,4,339,16,46,46,46,46,35153,17.1,14,AMARILLO ISD,188,N,EE - 05
188901103,0,0,0,0,49,281,103,246,16,58,246,30451,9.9,7.9,AMARILLO ISD,188,N,EE - 05
188901104,0,0,0,0,35,294,31,164,18,60,164,31365,11.2,6.4,AMARILLO ISD,188,N,EE - 05
188901105,0,0,0,0,67,151,183,512,13,64,512,31632,11.8,8.3,AMARILLO ISD,188,N,EE - 05
188901106,0,0,0,0,56,106,184,335,4,59,335,31145,11.9,7.7,AMARILLO ISD,188,N,EE - 05
188901107,0,0,0,0,48,152,541,691,7,61,691,28673,7.5,5.5,AMARILLO ISD,188,N,EE - 05
188901108,0,0,0,0,6,41,301,331,6,24,331,30166,9.3,7.4,AMARILLO ISD,188,N,EE - 05
188901109,0,0,0,0,229,72,61,315,4,75,315,30825,10.4,7.4,AMARILLO ISD,188,N,EE - 05
188901111,0,0,0,0,6,87,262,325,3,37,325,33481,14.3,11,AMARILLO ISD,188,N,PK - 05
188901112,0,0,0,0,21,318,100,267,7,109,267,33426,14.2,11.2,AMARILLO ISD,188,N,EE - 05
188901113,0,0,0,0,16,243,120,272,11,51,272,32615,13.3,10.7,AMARILLO ISD,188,N,EE - 05
188901114,0,0,0,0,6,228,173,240,6,46,240,30822,9.9,8.4,AMARILLO ISD,188,N,EE - 05
188901115,0,0,0,0,112,62,127,298,7,55,298,30362,11,7.6,AMARILLO ISD,188,N,EE - 05
188901119,0,0,0,0,14,280,162,228,12,49,228,31361,10.9,8.5,AMARILLO ISD,188,N,EE - 05
188901120,0,0,0,0,19,290,30,95,46,29,95,37077,18.8,15.9,AMARILLO ISD,188,N,EE - 05
188901121,0,0,0,0,38,374,34,106,31,60,106,33147,13.1,12.3,AMARILLO ISD,188,N,EE - 05
188901122,0,0,0,0,9,284,37,227,17,41,227,28804,7.1,5.1,AMARILLO ISD,188,N,EE - 05
188901123,0,0,0,0,18,283,35,92,29,46,92,31584,11.6,9.7,AMARILLO ISD,188,N,EE - 05
188901124,0,0,0,0,53,101,413,525,9,54,525,30137,9.1,7.2,AMARILLO ISD,188,N,EE - 05
188901125,0,0,0,0,18,50,464,491,6,43,491,30288,9.1,7.3,AMARILLO ISD,188,N,EE - 05
188901126,0,0,0,0,152,319,237,640,4,95,640,29356,8.3,6.4,AMARILLO ISD,188,N,EE - 05
188901127,0,0,0,0,18,393,62,118,14,64,118,31274,10.6,8.4,AMARILLO ISD,188,N,EE - 05
188901128,0,0,0,0,18,265,76,212,17,44,212,33400,14.3,11.5,AMARILLO ISD,188,N,EE - 05
188901130,0,0,0,0,31,150,306,436,7,76,436,29794,9.4,7.4,AMARILLO ISD,188,N,EE - 05
188901131,0,0,0,0,22,374,40,90,25,55,90,32167,12.5,11.2,AMARILLO ISD,188,N,EE - 05
188901132,0,0,0,0,164,219,246,536,10,83,536,30478,10,7.8,AMARILLO ISD,188,N,EE - 05
188901133,0,0,0,0,57,253,89,288,16,55,288,31484,11.3,8.9,AMARILLO ISD,188,N,PK - 05
188901134,0,0,0,0,43,157,113,261,7,52,261,29795,8.6,5.3,AMARILLO ISD,188,N,EE - 05
188901135,0,0,0,0,15,283,48,127,26,42,127,31733,11.1,9.1,AMARILLO ISD,188,N,EE - 05
188901137,0,0,0,0,2,11,7,3,0,20,3,36162,19.4,13.6,AMARILLO ISD,188,N,EE - EE
188901138,55,25,28,33,27,90,47,66,2,8,66,32466,13.7,11,AMARILLO ISD,188,N,06 - 12
188901139,0,0,0,0,21,299,30,48,43,40,48,33789,15,13.1,AMARILLO ISD,188,N,EE - 05
188901140,0,0,0,0,11,443,49,25,68,54,25,31685,11.4,8.4,AMARILLO ISD,188,N,EE - 05
188901141,0,0,0,0,14,481,24,21,48,28,21,31188,10.8,8.5,AMARILLO ISD,188,N,EE - 05
188901170,0,0,0,0,208,223,19,216,40,77,216,30974,10.3,8,AMARILLO ISD,188,N,EE - 05
188901171,7,6,2,0,0,15,11,2,0,25,2,33848,13.1,9.8,AMARILLO ISD,188,N,05 - 11
188902001,125,123,97,82,0,627,46,112,31,80,112,28776,9.4,4.7,RIVER ROAD ISD,188,N,07 - 12
188902101,0,0,0,0,1,375,20,121,0,42,121,31023,11.9,9,RIVER ROAD ISD,188,N,EE - 03
188902102,0,0,0,0,1,272,31,80,27,34,80,30060,11.6,7.2,RIVER ROAD ISD,188,N,04 - 06
188903001,74,57,53,49,15,266,61,124,14,28,124,32453,11.3,4.5,HIGHLAND PARK ISD,188,N,07 - 12
188903101,0,0,0,0,30,326,111,214,26,58,214,34008,15.8,10.6,HIGHLAND PARK ISD,188,N,EE - 06
188904041,0,0,0,0,2,170,19,49,21,29,49,30376,8.2,4.4,BUSHLAND ISD,188,N,05 - 08
188904101,0,0,0,0,1,210,12,47,7,35,47,30729,10.9,6.6,BUSHLAND ISD,188,N,EE - 04
189901001,36,36,32,30,1,31,103,73,17,12,73,27461,8.5,6.3,MARFA ISD,189,N,07 - 12
189901101,0,0,0,0,0,54,252,212,33,31,212,32131,15.4,11.4,MARFA ISD,189,N,EE - 08
189901102,0,0,0,0,0,0,13,12,0,1,12,36726,26,25.5,MARFA ISD,189,N,PK - 06
189902001,148,94,67,67,0,5,371,345,13,25,345,27634,8.1,5.7,PRESIDIO ISD,189,N,09 - 12
189902041,0,0,0,0,0,5,293,278,21,19,278,26959,7,3.6,PRESIDIO ISD,189,N,06 - 08
189902101,0,0,0,0,0,6,566,528,23,29,528,31626,13.1,7.7,PRESIDIO ISD,189,N,PK - 05
189902102,0,0,0,0,0,0,42,42,0,0,42,31493,13,9.3,PRESIDIO ISD,189,N,PK - 08
190903001,147,103,86,87,17,389,16,109,20,69,109,34375,13.4,5.4,RAINS ISD,190,N,09 - 12
190903002,0,0,0,4,1,3,0,0,0,0,0,22230,2,0,RAINS ISD,190,N,12 - 12
190903041,0,0,0,0,13,329,13,156,11,70,156,31014,10.6,4.5,RAINS ISD,190,N,06 - 08
190903101,0,0,0,0,25,531,31,291,40,70,291,31697,13.7,9.5,RAINS ISD,190,N,PK - 05
190903199,0,0,0,2,0,2,0,0,0,2,0,.,.,.,RAINS ISD,190,N,12 - 12
191901001,236,214,220,183,18,749,76,73,64,108,73,31754,14,8.8,CANYON ISD,191,N,09 - 12
191901002,0,362,332,249,7,852,74,70,21,101,70,30468,12,6,CANYON ISD,191,N,10 - 12
191901003,18,5,6,0,7,24,16,0,0,1,0,32986,16.8,10.2,CANYON ISD,191,N,06 - 11
191901041,0,0,0,0,13,581,74,121,38,107,121,31445,14.8,9.7,CANYON ISD,191,N,06 - 08
191901043,0,0,0,0,8,634,55,150,54,93,150,27724,9.3,5.3,CANYON ISD,191,N,06 - 07
191901044,340,0,0,0,10,641,47,103,7,69,103,29255,11.1,6.3,CANYON ISD,191,N,08 - 09
191901101,0,0,0,0,3,363,29,76,26,62,76,28131,9.2,6,CANYON ISD,191,N,KG - 05
191901104,0,0,0,0,8,348,41,117,16,36,117,29798,13.2,8.1,CANYON ISD,191,N,KG - 05
191901105,0,0,0,0,6,488,65,292,23,83,292,29322,11.5,6,CANYON ISD,191,N,EE - 05
191901106,0,0,0,0,3,448,44,59,35,33,59,29982,12.4,6.5,CANYON ISD,191,N,KG - 05
191901107,0,0,0,0,3,388,41,83,33,46,83,28585,10.7,8.1,CANYON ISD,191,N,EE - 05
191901108,0,0,0,0,9,350,76,117,19,34,117,31169,13.3,9.7,CANYON ISD,191,N,KG - 05
191901109,0,0,0,0,1,308,41,71,18,35,71,31617,14.4,11.7,CANYON ISD,191,N,KG - 05
192901001,110,73,77,88,18,139,190,107,0,88,107,35822,13.7,7,REAGAN COUNTY ISD,192,N,09 - 12
192901041,0,0,0,0,4,124,134,104,21,58,104,34612,13.3,8.6,REAGAN COUNTY ISD,192,N,06 - 08
192901101,0,0,0,0,22,179,303,287,25,91,287,34115,13.1,9.1,REAGAN COUNTY ISD,192,N,EE - 05
193902001,35,31,17,24,0,213,72,169,17,72,169,29030,13.7,7.2,LEAKEY ISD,193,N,KG - 12
194902001,26,30,36,21,12,96,5,54,9,27,54,31807,14.9,9.5,AVERY ISD,194,N,09 - 12
194902041,0,0,0,0,4,94,7,61,14,30,61,26522,12.8,9.2,AVERY ISD,194,N,05 - 08
194902101,0,0,0,0,8,126,9,99,15,27,99,31253,14.9,10.1,AVERY ISD,194,N,EE - 04
194903001,72,52,45,39,19,176,13,69,25,29,69,33511,16.9,13.2,TALCO-BOGATA CONS ISD,194,N,09 - 12
194903101,0,0,0,0,9,276,8,143,16,43,143,32889,15.5,9.6,TALCO-BOGATA CONS ISD,194,N,EE - 08
194903102,0,0,0,0,28,187,17,128,6,32,128,28832,11.7,7.1,TALCO-BOGATA CONS ISD,194,N,PK - 08
194904002,122,103,81,81,173,197,14,179,25,64,179,31857,14.2,9.4,CLARKSVILLE ISD,194,N,09 - 12
194904042,0,0,0,0,143,144,20,183,31,57,183,30873,14.5,10.3,CLARKSVILLE ISD,194,N,06 - 08
194904103,0,0,0,0,341,259,34,448,34,80,448,31693,14.7,12,CLARKSVILLE ISD,194,N,EE - 05
194905001,38,23,34,21,18,98,0,40,15,11,40,30244,11.3,4.8,DETROIT ISD,194,N,09 - 12
194905041,0,0,0,0,12,57,2,32,5,4,32,28937,7.9,4.9,DETROIT ISD,194,N,07 - 08
194905101,0,0,0,0,27,209,4,141,19,22,141,30771,11.5,8.1,DETROIT ISD,194,N,PK - 06
195901001,252,190,193,152,18,112,650,411,61,85,411,31353,12.7,10.4,PECOS-BARSTOW-TOYAH ISD,195,N,09 - 12
195901002,19,7,9,4,0,3,41,0,0,1,0,26325,7,7,PECOS-BARSTOW-TOYAH ISD,195,N,08 - 12
195901041,0,0,0,0,7,19,236,188,18,27,188,30615,11.8,8.5,PECOS-BARSTOW-TOYAH ISD,195,N,07 - 07
195901042,0,0,0,0,4,40,249,179,19,56,179,28651,10.1,7.9,PECOS-BARSTOW-TOYAH ISD,195,N,08 - 08
195901101,0,0,0,0,9,22,261,205,0,20,205,31935,13.1,8.9,PECOS-BARSTOW-TOYAH ISD,195,N,EE - KG
195901103,0,0,0,0,7,41,195,157,23,20,157,29365,11.2,9.2,PECOS-BARSTOW-TOYAH ISD,195,N,06 - 06
195901104,0,0,0,0,4,19,186,167,13,29,167,26713,8.5,4.1,PECOS-BARSTOW-TOYAH ISD,195,N,03 - 03
195901106,0,0,0,0,7,50,398,332,18,50,332,29566,10.9,7.9,PECOS-BARSTOW-TOYAH ISD,195,N,01 - 02
195901108,0,0,0,0,2,6,40,31,3,3,31,28351,12.3,11.3,PECOS-BARSTOW-TOYAH ISD,195,N,01 - 05
195901109,0,0,0,0,15,61,399,314,36,43,314,28068,8.2,6.5,PECOS-BARSTOW-TOYAH ISD,195,N,04 - 05
195901200,1,1,1,0,0,0,5,0,0,0,0,30672,10.5,10.5,PECOS-BARSTOW-TOYAH ISD,195,N,08 - 11
195902001,17,29,16,10,1,48,186,167,25,36,167,28925,12.3,7.7,BALMORHEA ISD,195,N,EE - 12
196901001,21,14,13,11,1,28,60,40,9,17,40,35951,16.3,11,AUSTWELL-TIVOLI ISD,196,N,07 - 12
196901102,0,0,0,0,2,30,85,65,0,11,65,37996,17.5,12,AUSTWELL-TIVOLI ISD,196,N,KG - 06
196902001,78,55,45,25,9,106,88,66,14,41,66,33148,11.9,7.3,WOODSBORO ISD,196,N,09 - 12
196902041,0,0,0,0,6,58,71,89,16,18,89,31153,9.6,5.4,WOODSBORO ISD,196,N,06 - 08
196902102,0,0,0,0,13,125,150,153,15,31,153,33367,13.9,12.2,WOODSBORO ISD,196,N,PK - 05
196903001,84,63,66,74,42,121,124,104,35,47,104,34313,19.2,11.9,REFUGIO ISD,196,N,09 - 12
196903041,2,0,0,0,47,121,163,173,43,34,173,32826,16.2,10.1,REFUGIO ISD,196,N,03 - 09
196903103,0,0,0,0,43,85,128,156,8,22,156,33498,16.5,14.3,REFUGIO ISD,196,N,EE - 03
197902001,13,18,21,18,1,180,10,48,4,29,48,32753,13.9,10.9,MIAMI ISD,197,N,KG - 12
198901001,32,21,36,35,23,97,4,41,8,15,41,32114,12.9,5.3,BREMOND ISD,198,N,09 - 12
198901041,0,0,0,0,26,87,3,43,6,16,43,28745,11.1,4.7,BREMOND ISD,198,N,06 - 08
198901101,0,0,0,0,39,148,5,93,6,12,93,30782,13.2,5.3,BREMOND ISD,198,N,PK - 05
198902001,20,15,27,15,95,15,12,108,9,17,108,29465,12.6,9.7,CALVERT ISD,198,N,07 - 12
198902101,0,0,0,0,174,14,22,199,12,13,199,29329,12.3,6.8,CALVERT ISD,198,N,EE - 06
198903001,88,69,56,54,23,228,16,66,16,24,66,33509,17.2,12.3,FRANKLIN ISD,198,N,09 - 12
198903041,0,0,0,0,22,246,35,112,30,35,112,31278,13.9,7.9,FRANKLIN ISD,198,N,05 - 08
198903101,0,0,0,0,39,298,27,177,18,47,177,31679,14.5,8.5,FRANKLIN ISD,198,N,EE - 04
198905002,139,105,89,81,195,118,101,200,103,74,200,31106,12.6,7.5,HEARNE ISD,198,N,09 - 12
198905042,0,0,0,0,123,61,62,152,20,54,152,28890,9.9,7,HEARNE ISD,198,N,07 - 08
198905102,0,0,0,0,259,69,106,401,0,41,401,27510,7.5,5.6,HEARNE ISD,198,N,EE - 02
198905103,0,0,0,0,192,84,80,258,39,58,258,29297,11.6,6.8,HEARNE ISD,198,N,03 - 06
198906101,0,0,0,0,27,44,85,136,10,23,136,24248,4.3,2,MUMFORD ISD,198,N,PK - 08
199901001,511,475,408,353,66,1528,130,147,89,167,147,32240,12.5,4.8,ROCKWALL ISD,199,N,09 - 12
199901002,8,6,12,16,4,38,8,7,0,3,7,36180,17,4.7,ROCKWALL ISD,199,N,07 - 12
199901041,0,0,0,0,22,707,78,126,50,90,126,31975,11.7,4.5,ROCKWALL ISD,199,N,06 - 08
199901042,0,0,0,0,18,642,56,74,65,72,74,31302,10.7,3.3,ROCKWALL ISD,199,N,06 - 08
199901101,0,0,0,0,14,435,10,23,50,50,23,29937,9.6,4.4,ROCKWALL ISD,199,N,KG - 05
199901102,0,0,0,0,36,297,87,152,24,37,152,33719,14.6,5.3,ROCKWALL ISD,199,N,PK - 05
199901103,0,0,0,0,10,421,131,232,10,69,232,32778,13.6,5.7,ROCKWALL ISD,199,N,EE - 05
199901105,0,0,0,0,43,629,31,51,36,72,51,29943,9.6,3.3,ROCKWALL ISD,199,N,PK - 05
199901106,0,0,0,0,3,483,9,24,45,46,24,30135,8.9,2.5,ROCKWALL ISD,199,N,EE - 05
199901107,0,0,0,0,2,347,9,11,31,33,11,31780,11.6,4.3,ROCKWALL ISD,199,N,PK - 05
199902002,126,107,83,63,17,287,72,75,27,48,75,31418,11.8,6.8,ROYSE CITY ISD,199,N,09 - 12
199902041,0,0,0,0,16,201,40,99,18,55,99,29985,10.5,4.5,ROYSE CITY ISD,199,N,07 - 08
199902102,0,0,0,0,26,346,99,188,22,83,188,28330,10,4.1,ROYSE CITY ISD,199,N,03 - 06
199902103,0,0,0,0,26,333,100,182,11,70,182,29791,11.2,6.4,ROYSE CITY ISD,199,N,EE - 02
200901001,103,86,79,74,4,238,99,111,22,37,111,30661,12.9,9,BALLINGER ISD,200,N,09 - 12
200901002,2,5,2,2,0,8,3,10,0,5,10,.,.,.,BALLINGER ISD,200,N,09 - 12
200901041,0,0,0,0,15,203,113,172,22,48,172,31192,13.4,10.8,BALLINGER ISD,200,N,06 - 08
200901101,0,0,0,0,19,339,217,341,29,67,341,29546,12.6,8.9,BALLINGER ISD,200,N,EE - 05
200902001,27,30,34,32,0,147,60,95,14,31,95,26242,8.6,2.3,MILES ISD,200,N,07 - 12
200902002,1,1,1,3,0,5,1,1,0,1,1,.,.,.,MILES ISD,200,N,09 - 12
200902101,0,0,0,0,1,165,95,143,8,36,143,28728,10.2,6.3,MILES ISD,200,N,PK - 06
200902180,0,0,0,0,0,2,0,0,0,2,0,.,.,.,MILES ISD,200,N,EE - EE
200902190,0,0,0,0,0,1,1,0,0,2,0,.,.,.,MILES ISD,200,N,EE - EE
200902195,0,0,0,1,0,1,0,0,0,1,0,0,25,7,MILES ISD,200,N,12 - 12
200902200,0,0,0,0,0,0,1,0,0,1,0,.,.,.,MILES ISD,200,N,EE - EE
200904001,57,64,64,58,3,142,98,98,20,48,98,30437,12.8,7,WINTERS ISD,200,N,09 - 12
200904002,3,5,6,3,1,7,9,14,0,4,14,.,.,.,WINTERS ISD,200,N,EE - 12
200904041,0,0,0,0,1,76,62,76,9,26,76,33436,13.1,6.5,WINTERS ISD,200,N,07 - 08
200904101,0,0,0,0,11,232,203,263,31,54,263,29037,12.3,8.9,WINTERS ISD,200,N,EE - 06
200906101,0,0,0,0,3,68,36,88,2,17,88,25068,5.7,4,OLFEN ISD,200,N,PK - 08
201902001,379,295,246,225,289,773,81,389,60,144,389,32011,14.5,9.3,HENDERSON ISD,201,N,09 - 12
201902002,1,0,0,0,0,1,0,0,0,0,0,26335,1,1,HENDERSON ISD,201,N,09 - 09
201902041,0,0,0,0,216,609,75,394,65,121,394,31278,14.7,10.8,HENDERSON ISD,201,N,06 - 08
201902101,0,0,0,0,68,203,15,133,13,50,133,30591,13.7,11.8,HENDERSON ISD,201,N,01 - 03
201902102,0,0,0,0,50,131,2,92,6,36,92,32971,18.1,14.4,HENDERSON ISD,201,N,01 - 03
201902106,0,0,0,0,92,201,71,207,17,36,207,30819,13.7,11.4,HENDERSON ISD,201,N,01 - 03
201902107,0,0,0,0,118,212,36,243,0,46,243,28980,13.2,11.5,HENDERSON ISD,201,N,EE - KG
201902108,0,0,0,0,127,360,36,235,34,81,235,29243,11.9,8.3,HENDERSON ISD,201,N,04 - 05
201903001,28,19,19,17,174,40,47,227,12,71,227,30868,11.1,7.4,LANEVILLE ISD,201,N,PK - 12
201904001,14,13,11,9,11,62,6,39,10,9,39,27193,9.2,4,LEVERETTS CHAPEL ISD,201,N,07 - 12
201904101,0,0,0,0,23,117,5,110,2,22,110,27328,9.2,6.4,LEVERETTS CHAPEL ISD,201,N,EE - 06
201907001,34,33,19,18,63,104,0,80,16,24,80,31154,12,8.4,MOUNT ENTERPRISE ISD,201,N,07 - 12
201907101,0,0,0,0,54,131,1,87,6,21,87,32639,16.8,11.4,MOUNT ENTERPRISE ISD,201,N,KG - 06
201908001,36,32,41,29,26,186,3,49,13,32,49,31649,13.1,7.6,OVERTON ISD,201,N,07 - 12
201908101,0,0,0,0,41,213,7,146,20,45,146,31391,14,8.3,OVERTON ISD,201,N,EE - 06
201910002,97,107,82,95,88,244,48,96,30,37,96,33351,15,7.7,TATUM ISD,201,N,09 - 12
201910041,0,0,0,0,61,132,30,87,24,18,87,30358,9.8,5.9,TATUM ISD,201,N,07 - 08
201910102,0,0,0,0,62,165,38,115,18,28,115,32052,13.5,10.3,TATUM ISD,201,N,04 - 06
201910104,0,0,0,0,79,205,63,199,15,30,199,33247,15.3,12.2,TATUM ISD,201,N,PK - 03
201913001,46,38,25,19,58,335,71,224,29,63,224,31789,13.4,5.3,CARLISLE ISD,201,N,PK - 12
201914001,70,77,61,61,65,177,24,90,18,46,90,31902,14,6,WEST RUSK ISD,201,N,09 - 12
201914041,0,0,0,0,45,118,14,100,12,34,100,29375,11,6.1,WEST RUSK ISD,201,N,07 - 08
201914101,0,0,0,0,83,147,36,196,12,33,196,27008,8.4,7,WEST RUSK ISD,201,N,EE - 06
201914104,0,0,0,0,33,230,6,144,1,30,144,31420,13.4,9.3,WEST RUSK ISD,201,N,KG - 06
202903001,71,65,70,54,50,205,5,78,27,43,78,33967,11.7,5.2,HEMPHILL ISD,202,N,09 - 12
202903041,0,0,0,0,58,242,8,132,22,41,132,32555,12.4,7.6,HEMPHILL ISD,202,N,05 - 08
202903101,0,0,0,0,86,317,7,277,8,46,277,30759,12.3,10.1,HEMPHILL ISD,202,N,EE - 04
202905002,61,53,37,28,39,243,2,116,18,50,116,33259,12.8,4.9,WEST SABINE ISD,202,N,07 - 12
202905102,0,0,0,0,42,300,0,201,8,55,201,31484,9.7,6.1,WEST SABINE ISD,202,N,EE - 06
203901002,106,78,69,61,180,129,4,164,64,51,164,31536,14.3,9,SAN AUGUSTINE ISD,203,N,09 - 12
203901003,2,2,1,3,3,5,0,3,0,0,3,31188,14.3,10,SAN AUGUSTINE ISD,203,N,09 - 12
203901101,0,0,0,0,191,130,15,203,68,62,203,30032,11.2,8.1,SAN AUGUSTINE ISD,203,N,05 - 08
203901102,0,0,0,0,272,165,18,335,52,40,335,29169,10,7,SAN AUGUSTINE ISD,203,N,EE - 04
203902001,40,25,30,25,16,168,3,122,46,36,122,30663,13.5,7.3,BROADDUS ISD,203,N,07 - 12
203902101,0,0,0,0,17,242,9,216,30,44,216,26916,9.4,4.7,BROADDUS ISD,203,N,EE - 06
204901001,188,96,116,88,168,305,14,229,47,50,229,29110,10.4,6.5,COLDSPRING-OAKHURST CONS ISD,204,N,09 - 12
204901041,0,0,0,0,156,299,16,245,27,40,245,27043,7.1,4.6,COLDSPRING-OAKHURST CONS ISD,204,N,06 - 08
204901102,0,0,0,0,116,285,22,263,4,37,263,27707,8.3,5.2,COLDSPRING-OAKHURST CONS ISD,204,N,EE - 02
204901103,0,0,0,0,122,270,19,260,16,26,260,26435,6.7,4.4,COLDSPRING-OAKHURST CONS ISD,204,N,03 - 05
204904001,157,119,81,88,48,368,26,125,33,61,125,33351,12.5,6.9,SHEPHERD ISD,204,N,09 - 12
204904041,0,0,0,0,59,436,34,228,39,57,228,30428,10.4,7.3,SHEPHERD ISD,204,N,05 - 08
204904101,0,0,0,0,92,549,49,393,32,67,393,28124,8,5.9,SHEPHERD ISD,204,N,EE - 04
205901001,207,135,97,94,23,274,232,241,80,84,241,31941,14.1,7.4,ARANSAS PASS ISD,205,N,09 - 12
205901041,0,0,0,0,20,276,243,346,86,88,346,30332,11.1,6.2,ARANSAS PASS ISD,205,N,06 - 08
205901101,0,0,0,0,30,316,272,486,0,58,486,30269,11.2,6.5,ARANSAS PASS ISD,205,N,EE - 02
205901102,0,0,0,0,15,212,166,281,41,48,281,31924,14.2,8.6,ARANSAS PASS ISD,205,N,PK - 04
205901103,0,0,0,0,3,104,80,121,19,32,121,30550,11.8,8,ARANSAS PASS ISD,205,N,05 - 05
205902001,373,313,312,254,20,767,452,222,144,127,222,31884,13.7,7.9,GREGORY-PORTLAND ISD,205,N,05 - 12
205902041,0,0,0,0,7,395,302,214,70,97,214,29951,11.4,7,GREGORY-PORTLAND ISD,205,N,07 - 08
205902101,0,0,0,0,4,26,289,257,12,38,257,31243,12.3,8.7,GREGORY-PORTLAND ISD,205,N,PK - 04
205902102,0,0,0,0,11,277,182,210,23,45,210,30557,11,7.9,GREGORY-PORTLAND ISD,205,N,PK - 04
205902103,0,0,0,0,8,325,55,45,48,52,45,31753,12.7,8.3,GREGORY-PORTLAND ISD,205,N,EE - 04
205902104,0,0,0,0,9,284,111,85,52,53,85,31561,12.5,7.6,GREGORY-PORTLAND ISD,205,N,EE - 04
205902105,0,0,0,0,15,398,238,208,98,73,208,30436,11.8,8.2,GREGORY-PORTLAND ISD,205,N,05 - 06
205903001,189,104,125,76,14,310,160,138,9,48,138,38187,18,11.2,INGLESIDE ISD,205,N,09 - 12
205903042,0,0,0,0,7,179,85,103,11,24,103,36796,15.5,8.5,INGLESIDE ISD,205,N,07 - 08
205903102,0,0,0,0,31,400,210,380,21,50,380,35978,14.7,10.4,INGLESIDE ISD,205,N,EE - 03
205903103,0,0,0,0,25,266,132,222,23,35,222,31981,11,6.9,INGLESIDE ISD,205,N,04 - 06
205904001,217,134,124,101,8,88,480,365,40,42,365,31252,10.9,7.5,MATHIS ISD,205,N,09 - 12
205904002,14,2,0,1,0,0,24,15,0,5,15,37690,17,11,MATHIS ISD,205,N,07 - 12
205904041,0,0,0,0,4,67,309,270,35,40,270,31542,11.6,7.5,MATHIS ISD,205,N,07 - 08
205904101,0,0,0,0,3,81,656,645,37,51,645,29575,11.3,8.4,MATHIS ISD,205,N,EE - 03
205904102,0,0,0,0,6,72,441,422,63,55,422,29282,10.7,9.3,MATHIS ISD,205,N,04 - 06
205905001,131,91,72,72,0,94,272,197,35,32,197,31049,12.5,7.3,ODEM-EDROY ISD,205,N,09 - 12
205905041,0,0,0,0,1,85,206,183,43,28,183,31080,13.5,9.1,ODEM-EDROY ISD,205,N,06 - 08
205905101,0,0,0,0,0,149,461,417,33,39,417,31294,13.9,11.4,ODEM-EDROY ISD,205,N,PK - 05
205906001,192,140,173,136,25,147,468,312,40,60,312,29969,11.2,7.8,SINTON ISD,205,N,09 - 12
205906002,8,3,0,0,0,3,16,3,0,2,3,22000,2,2,SINTON ISD,205,N,05 - 10
205906003,6,1,1,0,0,1,11,11,0,2,11,22250,3.5,3.5,SINTON ISD,205,N,06 - 11
205906041,0,0,0,0,4,76,265,201,44,27,201,27646,8.1,5.2,SINTON ISD,205,N,07 - 08
205906101,0,0,0,0,6,79,276,259,36,32,259,29828,12.3,8.9,SINTON ISD,205,N,05 - 06
205906102,0,0,0,0,5,59,265,240,39,36,240,31283,13.7,11.1,SINTON ISD,205,N,03 - 04
205906103,0,0,0,0,9,112,427,406,27,46,406,31128,15,12.3,SINTON ISD,205,N,EE - 02
205907001,137,104,92,68,8,53,337,235,36,33,235,30297,11,6.7,TAFT ISD,205,N,09 - 12
205907002,31,7,2,0,6,16,34,1,0,10,1,27510,6.5,2,TAFT ISD,205,N,06 - 11
205907041,0,0,0,0,13,45,295,267,29,42,267,28817,9.3,5.7,TAFT ISD,205,N,06 - 08
205907101,0,0,0,0,13,33,256,251,36,37,251,29564,10.2,8.5,TAFT ISD,205,N,03 - 05
205907103,0,0,0,0,14,42,348,336,24,30,336,30025,11.4,9.4,TAFT ISD,205,N,PK - 02
206901001,71,80,47,52,3,179,68,69,31,43,69,30630,14,7.1,SAN SABA ISD,206,N,09 - 12
206901041,0,0,0,0,2,101,47,77,21,30,77,31589,16.4,9.3,SAN SABA ISD,206,N,KG - 08
206901101,0,0,0,0,6,216,127,242,12,39,242,30047,13.9,10,SAN SABA ISD,206,N,EE - 04
206901102,0,0,0,0,0,65,29,48,10,17,48,34967,18.9,14.2,SAN SABA ISD,206,N,05 - 06
